ID,pred,total_pred
25460,0.038791950476913105,0
25461,0.0043653954115351655,0
25462,0.163050829930439,0
25463,0.18816163928119184,0
25464,0.012460122414984034,0
25465,0.004296094185627527,0
25466,0.08141972976533775,0
25467,0.11103252122320013,0
25468,0.028719381046049992,0
25469,0.003335322527735815,0
25470,0.013405096326621893,0
25471,0.011880603260084818,0
25472,0.004804762991631934,0
25473,0.022211928166499743,0
25474,0.009548043077487533,0
25475,0.024000592035339673,0
25476,0.005012442355350745,0
25477,0.008599524119305965,0
25478,0.48683102809828877,0
25479,0.006933617856114368,0
25480,0.01370524251311236,0
25481,0.026802467893593345,0
25482,0.010827549711837905,0
25483,0.004817621087644211,0
25484,0.06414787976784331,0
25485,0.5228269704422593,0
25486,0.12709374287549646,0
25487,0.003672089272395755,0
25488,0.3953858138941843,0
25489,0.43708741560772574,0
25490,0.4290178303255531,0
25491,0.15934283885769873,0
25492,0.005907834536309173,0
25493,0.2730196368453018,0
25494,0.5283005661200544,0
25495,0.11463552387655225,0
25496,0.009502200275791423,0
25497,0.014933635728954512,0
25498,0.005031276241887479,0
25499,0.011192563424911437,0
25500,0.005727738021039345,0
25501,0.009467554881825787,0
25502,0.07232807601160195,0
25503,0.004695313390457973,0
25504,0.004712449519559648,0
25505,0.29537625257155686,0
25506,0.1817361038258713,0
25507,0.005111130563720321,0
25508,0.006431470433819841,0
25509,0.008035479881780348,0
25510,0.009796478328285296,0
25511,0.11759148996289044,0
25512,0.4546348948990471,0
25513,0.013509301223983009,0
25514,0.004079698672997451,0
25515,0.4669490168259121,0
25516,0.00905671980974213,0
25517,0.004162418031763236,0
25518,0.3308121912422065,0
25519,0.007752662098686686,0
25520,0.22983431820240882,0
25521,0.009093252722373482,0
25522,0.005762240321393071,0
25523,0.25872605055680953,0
25524,0.007796222441455956,0
25525,0.5509281244120395,0
25526,0.5784058704571337,0
25527,0.07855424605802894,0
25528,0.004733298024667609,0
25529,0.13702552366175583,0
25530,0.00383056177393038,0
25531,0.010626538903818452,0
25532,0.057717560696954016,0
25533,0.04452878425880534,0
25534,0.06088696034593784,0
25535,0.05298219569232969,0
25536,0.10039676161602777,0
25537,0.004308627969849969,0
25538,0.023788024500910075,0
25539,0.6112444967655233,0
25540,0.33399542892815165,0
25541,0.2013108653973808,0
25542,0.008062281326321457,0
25543,0.012674733133202786,0
25544,0.02087957192414961,0
25545,0.0043682514497576765,0
25546,0.01244937424270533,0
25547,0.008192540513230057,0
25548,0.10517153730840623,0
25549,0.00424487660030466,0
25550,0.010533484883257073,0
25551,0.3688271833324751,0
25552,0.3413896997064819,0
25553,0.006352271214560392,0
25554,0.004892771991158995,0
25555,0.012985956053343581,0
25556,0.5442013623414346,0
25557,0.00652938457401922,0
25558,0.006304003184914681,0
25559,0.0035356217324465796,0
25560,0.03771885449406616,0
25561,0.32132663482031776,0
25562,0.005302729703119917,0
25563,0.011713472272837356,0
25564,0.5610361843251294,0
25565,0.007171547523504421,0
25566,0.015133570378017103,0
25567,0.029638454943109162,0
25568,0.5914625998366632,0
25569,0.014249989218943191,0
25570,0.005188082983816682,0
25571,0.7351833826693461,0
25572,0.004875074689939971,0
25573,0.004543548984234658,0
25574,0.00645727212531304,0
25575,0.005886462416440838,0
25576,0.013771121105020243,0
25577,0.015590780661846923,0
25578,0.004338745344126644,0
25579,0.013745578992661687,0
25580,0.00450227109590033,0
25581,0.029195321885097946,0
25582,0.00452063606566566,0
25583,0.501599323151152,0
25584,0.007325342626547779,0
25585,0.8170666722813517,0
25586,0.003860694642842252,0
25587,0.006315175803157498,0
25588,0.16747805349478234,0
25589,0.03166964074358235,0
25590,0.0037441930321889414,0
25591,0.004579724085497361,0
25592,0.01126518877039259,0
25593,0.005022909380775718,0
25594,0.08381525790267667,0
25595,0.5254846574238348,0
25596,0.29837437117306853,0
25597,0.006297388759426219,0
25598,0.2264508766395945,0
25599,0.00839904422646651,0
25600,0.004512704187235229,0
25601,0.005634521088411958,0
25602,0.009347010176346036,0
25603,0.01906781042714429,0
25604,0.015303621813715685,0
25605,0.07447920596062343,0
25606,0.8107596651544844,0
25607,0.01313501324233039,0
25608,0.012732615033413861,0
25609,0.00794966111813899,0
25610,0.02038730241208004,0
25611,0.7253282249662643,0
25612,0.3911306772839073,0
25613,0.005594999532482271,0
25614,0.8388364497676098,0
25615,0.012298208136253574,0
25616,0.005497194859678761,0
25617,0.0036790404648080486,0
25618,0.4712767886951335,0
25619,0.03428666422604849,0
25620,0.03071364691190521,0
25621,0.017651700398380876,0
25622,0.09430661424918592,0
25623,0.010821352124783004,0
25624,0.24278136700221067,0
25625,0.17784034446802297,0
25626,0.005090549254106377,0
25627,0.0059843427368469785,0
25628,0.031799201623964345,0
25629,0.5910328289991582,0
25630,0.02542048341400674,0
25631,0.7000294763758178,0
25632,0.37072555787884875,0
25633,0.028861689596791223,0
25634,0.1003745666087598,0
25635,0.004340728963731446,0
25636,0.01146410088413099,0
25637,0.00555823918978309,0
25638,0.07826116261845321,0
25639,0.005366988901814368,0
25640,0.004027096670429707,0
25641,0.004919800949402298,0
25642,0.04151123522475676,0
25643,0.0051959642407562855,0
25644,0.0038741847937644007,0
25645,0.0520940565541438,0
25646,0.005650405213251013,0
25647,0.00800078827705283,0
25648,0.4962766772116997,0
25649,0.7344479776661272,0
25650,0.45696756483432555,0
25651,0.007154913888302988,0
25652,0.10520777639921208,0
25653,0.49675789435115164,0
25654,0.019750006632962544,0
25655,0.00707228552335445,0
25656,0.5974716961287087,0
25657,0.08280060752052189,0
25658,0.007198001789599723,0
25659,0.10597352096527338,0
25660,0.005917292183463548,0
25661,0.008294170569124727,0
25662,0.04322718277192559,0
25663,0.5864636438966339,0
25664,0.016136497657382714,0
25665,0.007890245077570456,0
25666,0.18128143215704512,0
25667,0.014889170067669173,0
25668,0.01757087091024524,0
25669,0.06009867183914236,0
25670,0.1587336947199039,0
25671,0.1289478924028192,0
25672,0.004352484176288484,0
25673,0.0050923668843092075,0
25674,0.09206959135331738,0
25675,0.4769226460455097,0
25676,0.00407383910558428,0
25677,0.0148050651454123,0
25678,0.0064843311392243,0
25679,0.02934679638908675,0
25680,0.01707738570393482,0
25681,0.011788296863564352,0
25682,0.016484834619807466,0
25683,0.0631163972388171,0
25684,0.005854580329156821,0
25685,0.0037774844975602536,0
25686,0.26285112010093015,0
25687,0.00638988407145267,0
25688,0.014416755803703395,0
25689,0.3959435796412934,0
25690,0.04630866796100398,0
25691,0.010597711267474521,0
25692,0.12099278951897793,0
25693,0.017996768926182093,0
25694,0.004870653162727034,0
25695,0.00788945984500023,0
25696,0.010987807132197377,0
25697,0.08727075069917822,0
25698,0.017437140076285208,0
25699,0.006690451847655779,0
25700,0.5092391427486076,0
25701,0.23791148400678458,0
25702,0.013740099101845584,0
25703,0.016068711681393445,0
25704,0.005733712229516108,0
25705,0.017121767496584533,0
25706,0.4498942914533376,0
25707,0.028766247056643168,0
25708,0.11740328322836194,0
25709,0.5751504702265683,0
25710,0.02989331706460101,0
25711,0.011410933437305041,0
25712,0.0033858112673308557,0
25713,0.0222160067306478,0
25714,0.3131218704800795,0
25715,0.004988917829367964,0
25716,0.06589239428823705,0
25717,0.027098108460843456,0
25718,0.0041300399179548955,0
25719,0.689373714489475,0
25720,0.009100344428302992,0
25721,0.5415862158985042,0
25722,0.19649472516821126,0
25723,0.5813478885232943,0
25724,0.004124017214048162,0
25725,0.007241725600362403,0
25726,0.046950635670662856,0
25727,0.006006746749571608,0
25728,0.08628697971483597,0
25729,0.02058149388557657,0
25730,0.0066046586799269405,0
25731,0.0062526124025517995,0
25732,0.005385752382558712,0
25733,0.10764759255831269,0
25734,0.04394041527845678,0
25735,0.017759921966452718,0
25736,0.030116937348989035,0
25737,0.0160658300156152,0
25738,0.8410443027085786,0
25739,0.0058227924504670675,0
25740,0.03091358156787143,0
25741,0.004932259770820599,0
25742,0.042485872993662535,0
25743,0.003959835468805904,0
25744,0.016887824637892263,0
25745,0.003445805098507225,0
25746,0.005414126999573353,0
25747,0.010421232822995775,0
25748,0.8516116801333823,0
25749,0.6730707664023101,0
25750,0.009167621386410491,0
25751,0.010437157803343294,0
25752,0.16966279724948966,0
25753,0.05652816931450205,0
25754,0.10519620688739369,0
25755,0.1109430050812561,0
25756,0.012897274578692958,0
25757,0.09687670655975511,0
25758,0.8147753006185102,0
25759,0.03421151572597945,0
25760,0.40619504272746576,0
25761,0.03454519716617215,0
25762,0.791789047193419,0
25763,0.003945087482861204,0
25764,0.010596973074403656,0
25765,0.005084891656171877,0
25766,0.016830629354960457,0
25767,0.32765335793015354,0
25768,0.006468345717821386,0
25769,0.3901928182074334,0
25770,0.007259076687827194,0
25771,0.7651903556416639,0
25772,0.27843984881650624,0
25773,0.004627372834224415,0
25774,0.008910774973669076,0
25775,0.1112789294040292,0
25776,0.4113996492574879,0
25777,0.009806831307142343,0
25778,0.14187713795586837,0
25779,0.4034836129803902,0
25780,0.8087934591259491,0
25781,0.011721084522823166,0
25782,0.5851144435064974,0
25783,0.006839349717344298,0
25784,0.11308583044335448,0
25785,0.6877731606216068,0
25786,0.2898116361720105,0
25787,0.005059160868117322,0
25788,0.008442141974404984,0
25789,0.04095338730799762,0
25790,0.03827849711832931,0
25791,0.008607899843436514,0
25792,0.07515365508066821,0
25793,0.02490939949157895,0
25794,0.0045530235514517296,0
25795,0.8408430414304948,0
25796,0.0223774866961787,0
25797,0.008931020327290557,0
25798,0.013452421977481453,0
25799,0.7411362227175198,0
25800,0.007820323313557266,0
25801,0.05232061973834876,0
25802,0.003270958045217191,0
25803,0.008575340615343574,0
25804,0.15878680436715245,0
25805,0.004942084252422789,0
25806,0.0044319233505016415,0
25807,0.011072322261165255,0
25808,0.010963982034359797,0
25809,0.028203855473853002,0
25810,0.034001365755241056,0
25811,0.35240470913544375,0
25812,0.6396329981573154,0
25813,0.008808963864637271,0
25814,0.0277906597835094,0
25815,0.016709894794978215,0
25816,0.4580355243187396,0
25817,0.020362453385334614,0
25818,0.005934735046317849,0
25819,0.01114367108451101,0
25820,0.01187138813545766,0
25821,0.009293423964472615,0
25822,0.00573131209127853,0
25823,0.6353688829247354,0
25824,0.20027529800340718,0
25825,0.017211512524666885,0
25826,0.01274039538539501,0
25827,0.00497581505077037,0
25828,0.6345218506662752,0
25829,0.7333566740578152,0
25830,0.046592018094825126,0
25831,0.7534488319591676,0
25832,0.003196875769157635,0
25833,0.038993167987791164,0
25834,0.8172668188609483,0
25835,0.0071488931494225845,0
25836,0.0034984838179904754,0
25837,0.039571906237579856,0
25838,0.10687521575611345,0
25839,0.597619473544402,0
25840,0.0250010010394711,0
25841,0.7966317746868026,0
25842,0.008917564389383745,0
25843,0.029447448616132132,0
25844,0.006355827543732752,0
25845,0.5110069907055825,0
25846,0.05226938438752184,0
25847,0.0035442071909653544,0
25848,0.005223481720967411,0
25849,0.016515388811768984,0
25850,0.008321089660592031,0
25851,0.025233146660237037,0
25852,0.015423734074645335,0
25853,0.13478627709969965,0
25854,0.00413015189896529,0
25855,0.007449753179245583,0
25856,0.01226799326571861,0
25857,0.0034799179475281917,0
25858,0.003772205034173669,0
25859,0.1704035987852004,0
25860,0.011489169654445528,0
25861,0.0053533936514283285,0
25862,0.026956125246902767,0
25863,0.00718220242223334,0
25864,0.004914125371903789,0
25865,0.012791310327568478,0
25866,0.05512504457994146,0
25867,0.01103365563618702,0
25868,0.006503470707515153,0
25869,0.005494448049365419,0
25870,0.03507895391870764,0
25871,0.004834462950968989,0
25872,0.009249798290177533,0
25873,0.35967066346075893,0
25874,0.3100741100824421,0
25875,0.008387214255886214,0
25876,0.005253302616938254,0
25877,0.015843483599883988,0
25878,0.005208528057968745,0
25879,0.007455854277202706,0
25880,0.028366833079736385,0
25881,0.007046966723156819,0
25882,0.006068194233381718,0
25883,0.0057719817356995775,0
25884,0.01998040573673602,0
25885,0.011518780314045109,0
25886,0.14974829310352303,0
25887,0.005998978986988663,0
25888,0.05525218779496346,0
25889,0.16342237330761347,0
25890,0.0042549860063392534,0
25891,0.028670875222053034,0
25892,0.01054464435954539,0
25893,0.006929312950879491,0
25894,0.2782067445316999,0
25895,0.02204545698070672,0
25896,0.005138939508250441,0
25897,0.0967314184982863,0
25898,0.005028196312960513,0
25899,0.017685764896111993,0
25900,0.8036472630479562,0
25901,0.7043214673571444,0
25902,0.009189673637782243,0
25903,0.008444763029608813,0
25904,0.12504203768686678,0
25905,0.10326469555178072,0
25906,0.004226413205904114,0
25907,0.004149836845739534,0
25908,0.08511350009448562,0
25909,0.38890953903677283,0
25910,0.003587564288038414,0
25911,0.08797146171528991,0
25912,0.14898222395627386,0
25913,0.8064142809253761,0
25914,0.7588750834224219,0
25915,0.229990310629499,0
25916,0.00702191610434143,0
25917,0.013517589031765736,0
25918,0.01620387655731325,0
25919,0.2539283783691187,0
25920,0.011511054418790393,0
25921,0.011463613957852184,0
25922,0.019247688790211766,0
25923,0.1789592401549463,0
25924,0.00838530539781496,0
25925,0.05166511894228452,0
25926,0.004937018044545292,0
25927,0.005016108150654844,0
25928,0.005467860871580079,0
25929,0.7904927834639036,0
25930,0.010605161865875767,0
25931,0.011177552432747142,0
25932,0.004535455500503684,0
25933,0.19007343726169085,0
25934,0.005928829475064724,0
25935,0.04711008278144882,0
25936,0.008471302184258164,0
25937,0.14649478905564486,0
25938,0.010563344798429583,0
25939,0.0051848406275390255,0
25940,0.005313667119836808,0
25941,0.010915592236252391,0
25942,0.05656138042470919,0
25943,0.018458395387304663,0
25944,0.1328416937656128,0
25945,0.1359336048462899,0
25946,0.405042256494481,0
25947,0.11242918552912382,0
25948,0.12493285859286471,0
25949,0.005933214228478376,0
25950,0.016144143326576384,0
25951,0.4654474061200208,0
25952,0.44996387294021345,0
25953,0.006730697943437289,0
25954,0.004011430487925518,0
25955,0.07676859337422355,0
25956,0.007468614606308826,0
25957,0.029680792386633868,0
25958,0.006880084690673073,0
25959,0.06541316783108062,0
25960,0.05101558181252872,0
25961,0.04287246500680286,0
25962,0.05718965347660678,0
25963,0.010116323461125343,0
25964,0.012352695051107188,0
25965,0.009560993843076054,0
25966,0.005589635470161223,0
25967,0.0627427096159744,0
25968,0.022756210352858963,0
25969,0.010756548199108873,0
25970,0.03241656538042004,0
25971,0.022255817229037016,0
25972,0.00534076460454771,0
25973,0.005458739469924541,0
25974,0.010032089716510114,0
25975,0.030163809586468714,0
25976,0.5897462903224352,0
25977,0.00376398826352103,0
25978,0.12628757233620974,0
25979,0.053636944692720546,0
25980,0.006103878221162781,0
25981,0.003644596736266556,0
25982,0.7004070701679954,0
25983,0.06521079193913096,0
25984,0.25455461708359617,0
25985,0.0038628728809683285,0
25986,0.09166501057560171,0
25987,0.6675847293395188,0
25988,0.8085936805303018,0
25989,0.00661729960632521,0
25990,0.0054774273659914646,0
25991,0.06751330023192491,0
25992,0.00542093446859754,0
25993,0.6245599932269458,0
25994,0.006374877251345233,0
25995,0.038905166672825044,0
25996,0.07952031947900326,0
25997,0.11036449249435998,0
25998,0.4436952467442075,0
25999,0.18279483055313409,0
26000,0.11145972334885541,0
26001,0.013533611094855996,0
26002,0.005645389844587871,0
26003,0.7459355438907658,0
26004,0.004902588193807425,0
26005,0.8114038349385575,0
26006,0.17874943846178826,0
26007,0.004305368245699699,0
26008,0.40437020069394547,0
26009,0.1782376192916914,0
26010,0.12928342240951057,0
26011,0.010491697375893918,0
26012,0.003962955585976271,0
26013,0.008338892965889222,0
26014,0.4603746465544571,0
26015,0.003889287218349953,0
26016,0.005869316951493136,0
26017,0.007265350611945677,0
26018,0.012111033523203467,0
26019,0.6442353827264914,0
26020,0.007580689228654995,0
26021,0.5744119248918479,0
26022,0.01162437907025079,0
26023,0.039597461937601816,0
26024,0.03952669535669275,0
26025,0.08058428825823682,0
26026,0.005984408419692619,0
26027,0.007943833299005786,0
26028,0.0043938394719162405,0
26029,0.02446046024828205,0
26030,0.003816645284447022,0
26031,0.6600588774906868,0
26032,0.02083164565065224,0
26033,0.029496953775610436,0
26034,0.012270214618432373,0
26035,0.0852909715361955,0
26036,0.39673370124696283,0
26037,0.00927089827844294,0
26038,0.19070319273565006,0
26039,0.0036419730527770715,0
26040,0.0041392450575395544,0
26041,0.6052626076140137,0
26042,0.01768145037717723,0
26043,0.017224226332659173,0
26044,0.02228310344211252,0
26045,0.004765080658681672,0
26046,0.006855004543799522,0
26047,0.0033485506664866194,0
26048,0.004719829746649317,0
26049,0.02241496090598744,0
26050,0.003957327842759876,0
26051,0.19925315284140188,0
26052,0.013200211277641602,0
26053,0.00901819978904643,0
26054,0.0031903391315722743,0
26055,0.006875111216321403,0
26056,0.012152371082451216,0
26057,0.35784395591654594,0
26058,0.007687789074687671,0
26059,0.008871655899875763,0
26060,0.26499246865286696,0
26061,0.3584714419371993,0
26062,0.010670108456048804,0
26063,0.0045227880373611765,0
26064,0.030364949582229295,0
26065,0.010486665857586239,0
26066,0.04316966868652696,0
26067,0.009818311831032368,0
26068,0.08124178241856803,0
26069,0.28538725009331845,0
26070,0.22784365329240758,0
26071,0.0051558242311350285,0
26072,0.007846232049573538,0
26073,0.004562919048621804,0
26074,0.05413346383852371,0
26075,0.06914746103144938,0
26076,0.03263480671157991,0
26077,0.008376386962565124,0
26078,0.008376953855373969,0
26079,0.0056034524490326644,0
26080,0.8286468278845799,0
26081,0.4505656206660714,0
26082,0.008206490163516145,0
26083,0.33514345484038716,0
26084,0.005825680855048228,0
26085,0.022711960132595105,0
26086,0.20283804316191473,0
26087,0.010351443175195695,0
26088,0.006674830585473914,0
26089,0.018038778402224575,0
26090,0.03934133306845743,0
26091,0.44538879291483113,0
26092,0.006714200397417723,0
26093,0.005865126886394223,0
26094,0.14294021743440194,0
26095,0.06623357995557294,0
26096,0.03509799145573271,0
26097,0.045205433602605524,0
26098,0.003997199224673555,0
26099,0.005048424398898218,0
26100,0.0041877388527077316,0
26101,0.01613725693125982,0
26102,0.00593130963329886,0
26103,0.8817631640769026,0
26104,0.003676284415187664,0
26105,0.2732517401909647,0
26106,0.009636891308351034,0
26107,0.1455432427897167,0
26108,0.21482234979561624,0
26109,0.006406847546178443,0
26110,0.0051226878757157325,0
26111,0.006199083527512045,0
26112,0.10895647471042147,0
26113,0.013888984366877485,0
26114,0.022050222177810018,0
26115,0.005080535429782889,0
26116,0.004534978399195649,0
26117,0.6341196824618838,0
26118,0.021163680354199303,0
26119,0.025752109289342358,0
26120,0.0037553051208512557,0
26121,0.0035893204103651212,0
26122,0.006202160820111052,0
26123,0.3992269072076901,0
26124,0.018383460592051943,0
26125,0.0050757439382987804,0
26126,0.17587914662790294,0
26127,0.0038446992993859523,0
26128,0.00422969263010477,0
26129,0.04408701658817217,0
26130,0.19003597587752277,0
26131,0.34958098467691173,0
26132,0.006730445742395999,0
26133,0.013210998982644842,0
26134,0.5949305153196499,0
26135,0.7199589055835414,0
26136,0.005601040957241408,0
26137,0.42819284600223073,0
26138,0.07776373848849379,0
26139,0.00534174517155254,0
26140,0.828895316992079,0
26141,0.006760578140099563,0
26142,0.4204004656173533,0
26143,0.004771447821355931,0
26144,0.006321237623485879,0
26145,0.005997731231825136,0
26146,0.004490292763182668,0
26147,0.017677858826216756,0
26148,0.006481497610974589,0
26149,0.005643795053011507,0
26150,0.02771217024299611,0
26151,0.009067482526381725,0
26152,0.003306703640860287,0
26153,0.01009774755614783,0
26154,0.004290451183162347,0
26155,0.035233370798375775,0
26156,0.06701904879802913,0
26157,0.31346791014440806,0
26158,0.00818641010233016,0
26159,0.004269393439734962,0
26160,0.004756974887987686,0
26161,0.010144980061384114,0
26162,0.02198713750548479,0
26163,0.03447715659833851,0
26164,0.2920166862006438,0
26165,0.07872900265642549,0
26166,0.0943601400845917,0
26167,0.005771401588774888,0
26168,0.010749414143802514,0
26169,0.7864298182210716,0
26170,0.004004297690389952,0
26171,0.014762805886857393,0
26172,0.07711314403734257,0
26173,0.0038328161818088984,0
26174,0.24758275868278945,0
26175,0.004639244865003033,0
26176,0.0048128210369800225,0
26177,0.02331271459296011,0
26178,0.004586187888906345,0
26179,0.011628725103855198,0
26180,0.005204311169062127,0
26181,0.04267455996282028,0
26182,0.01141880397565063,0
26183,0.5065618983406044,0
26184,0.005521547970259924,0
26185,0.20304079861223884,0
26186,0.0059532055612495985,0
26187,0.01584833616622392,0
26188,0.008855519927281572,0
26189,0.006076477400832751,0
26190,0.008941582204396732,0
26191,0.019252567000116228,0
26192,0.008354361343393134,0
26193,0.1773909164612693,0
26194,0.005095871567850401,0
26195,0.3247899448215748,0
26196,0.004409397313167113,0
26197,0.019457736739444936,0
26198,0.04506226074740697,0
26199,0.004787014046966159,0
26200,0.005829432585820744,0
26201,0.0038423692675981372,0
26202,0.006806445843709641,0
26203,0.010498394957406832,0
26204,0.007063961128154869,0
26205,0.28129700508418237,0
26206,0.005662573178320248,0
26207,0.2021332307706672,0
26208,0.07365346771405977,0
26209,0.6455428503039249,0
26210,0.13664599021748303,0
26211,0.05606425214606402,0
26212,0.012327601596997634,0
26213,0.32345071735723396,0
26214,0.046970994309112155,0
26215,0.010294955041661138,0
26216,0.5504077646116594,0
26217,0.014942503033509972,0
26218,0.00427664511475621,0
26219,0.017222429108814098,0
26220,0.004294125535932383,0
26221,0.1617360326047462,0
26222,0.0920444229261995,0
26223,0.011856827239610807,0
26224,0.008228573605508282,0
26225,0.2182728304967691,0
26226,0.0044473616170503496,0
26227,0.006632455745329542,0
26228,0.07242897664306627,0
26229,0.021240194787240423,0
26230,0.679346488013372,0
26231,0.008759948443839451,0
26232,0.004578617670811207,0
26233,0.0063704608856574516,0
26234,0.4843692072453374,0
26235,0.033049540970158976,0
26236,0.09627625010754076,0
26237,0.0049832161158032545,0
26238,0.00667425224368128,0
26239,0.004180412887013619,0
26240,0.004913788881417408,0
26241,0.007822672792467856,0
26242,0.08183593703873267,0
26243,0.005740876950693915,0
26244,0.6781513651900068,0
26245,0.005764785308840914,0
26246,0.006799852470836952,0
26247,0.009077580554229811,0
26248,0.0036819346359848503,0
26249,0.34780242662856947,0
26250,0.05599852117701813,0
26251,0.0035720903535218563,0
26252,0.005452998202502774,0
26253,0.012074747015302674,0
26254,0.006846690719429498,0
26255,0.030719530419706664,0
26256,0.3193738570618091,0
26257,0.008085365732759964,0
26258,0.004188791864421971,0
26259,0.00685239725595595,0
26260,0.004654346787063788,0
26261,0.4590913554024551,0
26262,0.28451783918717394,0
26263,0.005555031612092805,0
26264,0.5891811610671305,0
26265,0.329474075923761,0
26266,0.007112406151299279,0
26267,0.00521522129865236,0
26268,0.009118118713807386,0
26269,0.4096790544130332,0
26270,0.005805170408025751,0
26271,0.0042617290825569575,0
26272,0.0945111639895992,0
26273,0.005731700122714498,0
26274,0.1366481846000644,0
26275,0.06461870541469368,0
26276,0.3726963661855486,0
26277,0.5443192663367916,0
26278,0.00799422128284667,0
26279,0.501528690669789,0
26280,0.18470261702224938,0
26281,0.1630862841092679,0
26282,0.3606666630443371,0
26283,0.008680675110538681,0
26284,0.6149297928587257,0
26285,0.19313815467128143,0
26286,0.009515303270617009,0
26287,0.007726830598747465,0
26288,0.08135412322280586,0
26289,0.007713137998213031,0
26290,0.0048375142941327305,0
26291,0.8230497792098607,0
26292,0.005524300841376837,0
26293,0.0832165585255015,0
26294,0.004144648941769361,0
26295,0.005032790261460786,0
26296,0.03017396547141988,0
26297,0.02196540295119174,0
26298,0.0034208978698548782,0
26299,0.03028948487976032,0
26300,0.00651514596743592,0
26301,0.003193227699644822,0
26302,0.006199166890295026,0
26303,0.01499976126914547,0
26304,0.0051813351168311355,0
26305,0.04454823681381177,0
26306,0.683318646354859,0
26307,0.012418318464708863,0
26308,0.43653260015313045,0
26309,0.0059947280408754,0
26310,0.3677921391474589,0
26311,0.09572042321602856,0
26312,0.006754763442387834,0
